157.97010292622164,32.83147909668646,157.29824219293488,70.60113702918589,674.1345726142395,62.71524518328149,674.4754254324225,30.434887333765477
37.79033407528035,99.95072075126717,37.46486630471544,122.9353640203111,132.33881799062058,121.18323557135253,132.264124734513,99.72993875548339
370.7181253664726,97.80896817184596,370.44976063317006,119.11607217812315,465.6092966634534,119.49266982802536,466.5573835046649,97.56647669058087
171.71107261016147,105.98400482574246,171.41516752654422,137.1316158106737,308.5146697414632,137.78615046404474,308.0689269897494,107.4505371692775
531.0402522654942,111.64779540485974,530.2638529329853,144.41771646087932,669.9131980810266,145.55083436357359,669.5010913651843,113.56722959638724
371.4165933084948,124.25634891945921,370.8542430206223,137.65026358126863,467.69485969254043,139.25492534962635,467.76428945619244,125.62750041228858
170.36459248268295,168.88495617842617,169.5566780754175,200.55676165860834,267.30719172007707,200.47228231896273,267.23626595649057,169.6279863375973
36.473872039689134,190.09561935571892,37.94645303380434,206.14971125154884,97.2959506585057,204.7111960021322,97.57149047207317,193.23741498702657
169.0036846713732,232.83673930450365,168.44932918434355,265.0273035190854,704.0732192508606,273.1188923964,703.7431496552737,241.08517237343057
37.417164331202706,258.39368079215404,39.66179750252737,272.3738058848566,110.83975946063512,269.57452433488976,111.08265486201286,258.2816744661384
315.74050054691776,288.1794503132732,315.63621920022933,309.76644056995286,412.30651020306385,308.6528637638005,412.47306110304277,286.97052053369697
37.50112693525443,291.48918347028695,36.77455878105409,313.04727404355936,136.0057835877107,311.6270836736148,136.75527032646022,290.6782161949936
166.9265671303644,297.9427880373826,166.07832064437204,331.3779069353354,269.58307085989975,331.8763556610362,269.5454555129335,298.9400895171302
452.99224815628105,300.0930442001227,451.5489073109778,334.8918283493788,739.2426989869876,337.94983903120607,739.2878348595672,305.66278198532154
317.18845929555465,314.41996914116044,316.96884663308305,327.8181119529902,371.33062310764285,328.8108869523067,371.88403071443184,314.1893903038722
37.763901759772835,317.43450739303285,37.576843432404324,332.57803049047357,142.71260453867995,331.2600241939772,143.1859487396467,319.7476135307875
236.61402867059928,353.37030969348405,236.45378291067394,376.8392595941867,375.5898187218433,374.9657494854892,375.68929005582083,353.24447083593026
87.63581841419163,361.1383550550844,86.88659104196238,392.56991424083924,219.2332034321927,392.89253962532155,219.18880577890826,358.9143514410693
427.5125014842674,364.324662917702,426.8067810326566,398.03422489636193,733.154447923346,402.6257783247511,733.1379692389772,370.0664255962154
238.0836558783171,416.84163397035667,237.6752177829489,440.7339898738991,355.6922704814046,437.8032068992401,355.8961626977488,415.32967815293983
48.69761504368681,421.45114516713807,48.00256420062891,454.3399011467129,217.5785483819903,450.7835998907511,217.58261200433262,417.8722787670984
404.1805719068749,431.02456806844054,403.60967793538936,465.28787230573056,536.8885295410696,463.72388698673626,537.0026629004731,430.75884389438596
239.37290776449882,445.96929670101514,239.33738378621416,460.3131927312949,327.3809293888483,458.53092997357084,327.53101665335726,444.6642991193027
535.0009327752379,478.8505980976362,534.5297233753246,502.3543949247556,618.944577467051,502.22913850000714,619.1744530407409,479.39794247961663
49.370715838726056,480.68915358383134,48.80396606958639,513.730758705102,216.8165729904969,512.8689941465111,216.76258146050228,478.95465836125754
238.21435741442139,480.9849005131298,237.7601933633409,504.27941395862223,329.390477717202,503.870533884858,330.15332774390964,480.8726137827339
354.25125518257784,495.17528230550255,353.0632150859872,528.9912611436419,531.557369387131,531.5968120045051,531.7363963899195,498.2372721122261
536.0640575371089,507.49391382180096,535.9594162295805,522.7962879449473,618.2459216155625,522.3289140931056,618.5108326444345,508.74651848074876
645.5724427650783,501.16638771408014,644.5418419092274,533.4771142753864,824.2428554033845,535.2687041964714,823.9169095041948,505.59255565830176
235.73625229017225,509.8183896130719,234.9694674423754,524.1499094435679,326.8254353165831,524.227153260769,327.46824625623293,511.3802626082405
